-15 ,2020-03-31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1000 ,1300 ,1833 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-14 ,2020-04-01 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,960 ,1225 ,1667 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-13 ,2020-04-02 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1000 ,1275 ,1733 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-12 ,2020-04-03 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1020 ,1275 ,1800 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-11 ,2020-04-04 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1000 ,1250 ,1833 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-10 ,2020-04-05 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,960 ,1200 ,1633 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-9 ,2020-04-06 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,840 ,1275 ,1733 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-8 ,2020-04-07 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,760 ,1267 ,1800 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-7 ,2020-04-08 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,620 ,1033 ,1667 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-6 ,2020-04-09 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,580 ,967 ,1600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-5 ,2020-04-10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,540 ,1040 ,1733 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-4 ,2020-04-11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,520 ,950 ,1800 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-3 ,2020-04-12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,620 ,1000 ,1667 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-2 ,2020-04-13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,580 ,960 ,1600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
-1 ,2020-04-14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,540 ,840 ,1400 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
0 ,2020-04-15 ,12 ,729 ,1501 ,4.46 ,11.3333333333333 ,801.666666666667 ,1921.66666666667 ,4.77333333333333 ,2 ,2 ,2 ,43 ,66 ,43 ,455 ,744 ,1270 ,-19.25 ,-49 ,-117 ,-0.0423076923076923 ,-0.0658602150537634 ,-0.0921259842519685 ,0.855431360946746 ,0.777990880448607 ,0.694193961187922 ,-16.0344083110986 ,-10.174011873681 ,-7.17174986870228
1 ,2020-04-16 ,8 ,847 ,1163 ,6.28 ,12.5 ,788.25 ,2019 ,4.3475 ,2 ,2 ,2 ,43 ,66 ,43 ,472 ,762 ,1105 ,5.8 ,19.8 ,-11.2 ,0.0122881355932203 ,0.0259842519685039 ,-0.0101357466063348 ,1.04330443119793 ,1.09226823733647 ,0.964726244261993 ,0 ,27.0207560874867 ,0
2 ,2020-04-17 ,14 ,829 ,3101 ,3.58 ,13.4 ,792.8 ,2105.6 ,4.146 ,2 ,2 ,2 ,62 ,62 ,62 ,395 ,700 ,1051 ,18.3333333333333 ,-18.6666666666667 ,-46 ,0.0464135021097046 ,-0.0266666666666667 ,-0.043767840152236 ,1.16666951521302 ,0.908060444444444 ,0.850567182177094 ,15.2781241588512 ,-25.6448844623887 ,-15.4877476059112
3 ,2020-04-18 ,16 ,748 ,2311 ,3.07 ,13 ,815.4 ,2146.2 ,4.052 ,2 ,2 ,2 ,81 ,105 ,81 ,358 ,640 ,912 ,5 ,-37.8571428571429 ,-41.7142857142857 ,0.0139664804469274 ,-0.0591517857142857 ,-0.0457393483709273 ,1.04926500421335 ,0.79982666015625 ,0.844012773160973 ,0 ,-11.3680154891342 ,-14.8050084739802
4 ,2020-04-19 ,17 ,811 ,2452 ,3.34 ,14.2 ,811 ,2312.6 ,3.938 ,2 ,2 ,2 ,54 ,54 ,54 ,378 ,637 ,917 ,7.375 ,13 ,-59.75 ,0.019510582010582 ,0.0204081632653061 ,-0.0651581243184297 ,1.0690331361454 ,1.07224489795918 ,0.7802679039683 ,0 ,34.3096184915206 ,-10.2874588984251
5 ,2020-04-20 ,10 ,842 ,1704 ,3.99 ,13.8 ,815.2 ,2222.4 ,3.75 ,2 ,2 ,2 ,62 ,120 ,62 ,472 ,720 ,1112 ,-23.5 ,-10.375 ,-38.5 ,-0.0497881355932203 ,-0.0144097222222222 ,-0.0346223021582734 ,0.830600087977593 ,0.949972946807485 ,0.881171401907251 ,-13.5724114621122 ,0 ,-19.6716421822111
6 ,2020-04-21 ,14 ,825 ,1995 ,5.71 ,13.4 ,841 ,2297.8 ,4 ,2 ,2 ,2 ,86 ,110 ,86 ,395 ,669 ,1042 ,-7.125 ,-13.5 ,-24.75 ,-0.0180379746835443 ,-0.0201793721973094 ,-0.0237523992322457 ,0.937504810927736 ,0.930170323151481 ,0.917972388566945 ,0 ,-34.0015425047964 ,-28.8342343241982
7 ,2020-04-22 ,12 ,850 ,2650 ,2.64 ,12.2 ,858.6 ,2379.6 ,4.024 ,2 ,2 ,2 ,79 ,104 ,104 ,344 ,614 ,901 ,10.75 ,6 ,-25 ,0.03125 ,0.00977198697068404 ,-0.0277469478357381 ,1.1112890625 ,1.03438911818693 ,0.904394673078747 ,22.5255059555446 ,0 ,-24.6328254365465
8 ,2020-04-23 ,14 ,877 ,2688 ,4.32 ,12.6 ,875.6 ,2548.8 ,3.696 ,2 ,2 ,2 ,80 ,105 ,105 ,363 ,648 ,945 ,17.375 ,22.125 ,11.5 ,0.0478650137741047 ,0.0341435185185185 ,0.0121693121693122 ,1.17201802491481 ,1.12178724333419 ,1.04288285322359 ,14.8251637633268 ,20.6456229518032 ,0
9 ,2020-04-24 ,11 ,899 ,2861 ,3.46 ,11.8 ,896.8 ,2690.6 ,2.976 ,2 ,2 ,2 ,85 ,158 ,85 ,445 ,710 ,1174 ,-20.75 ,2.25 ,-42.25 ,-0.0466292134831461 ,0.00316901408450704 ,-0.0359880749574106 ,0.8410593485671 ,1.0111112328903 ,0.876580215065778 ,-14.5157523999938 ,0 ,-18.9117777787028
10 ,2020-04-25 ,12 ,927 ,2550 ,2.35 ,11 ,922 ,2584.6 ,3.232 ,2 ,2 ,2 ,91 ,165 ,91 ,368 ,630 ,969 ,-7.75 ,-35.625 ,17.5 ,-0.0210597826086957 ,-0.056547619047619 ,0.0180598555211558 ,0.927160049178875 ,0.808350694444445 ,1.06384876475168 ,-32.5655082496928 ,-11.9078249603386 ,0
11 ,2020-04-26 ,10 ,931 ,2704 ,2.11 ,10.4 ,943.2 ,2356.4 ,3.222 ,2 ,2 ,2 ,88 ,163 ,88 ,344 ,582 ,978 ,10.75 ,-10.375 ,2.875 ,0.03125 ,-0.0178264604810997 ,0.00293967280163599 ,1.1112890625 ,0.938230242394988 ,1.01030579249104 ,22.5255059555446 ,0 ,0
12 ,2020-04-27 ,8 ,976 ,2120 ,3.92 ,10 ,963 ,2409.8 ,3.028 ,2 ,2 ,2 ,89 ,115 ,165 ,363 ,607 ,979 ,17.375 ,-7 ,-6.125 ,0.0478650137741047 ,-0.0115321252059308 ,-0.00625638406537283 ,1.17201802491481 ,0.959898222006302 ,0.978179374760679 ,14.8251637633268 ,0 ,0
13 ,2020-04-28 ,11 ,983 ,1547 ,4.27 ,10 ,974.2 ,2430 ,2.92 ,2 ,2 ,2 ,81 ,159 ,81 ,296 ,601 ,1174 ,-55.125 ,-66.75 ,-42.25 ,-0.186233108108108 ,-0.111064891846922 ,-0.0359880749574106 ,0.41616235191061 ,0.635450282529672 ,0.876580215065778 ,-3.36346426271354 ,-5.88754825050403 ,-18.9117777787028
14 ,2020-04-29 ,9 ,998 ,3128 ,2.49 ,10.2 ,989.6 ,2565.2 ,3.018 ,2 ,2 ,2 ,82 ,114 ,82 ,260 ,576 ,969 ,-26.125 ,-46.25 ,17.5 ,-0.100480769230769 ,-0.0802951388888889 ,0.0180598555211558 ,0.668106222263314 ,0.731603740174093 ,1.06384876475168 ,-6.54561769514681 ,-8.28108458440697 ,0
15 ,2020-04-30 ,12 ,983 ,2651 ,1.81 ,11 ,995.4 ,2785.2 ,2.724 ,2 ,2 ,2 ,74 ,107 ,74 ,260 ,532 ,978 ,-31.5 ,4 ,2.875 ,-0.121153846153846 ,0.0075187969924812 ,0.00293967280163599 ,0.604730917159763 ,1.02642659279778 ,1.01030579249104 ,-5.36718357417129 ,0 ,0
16 ,2020-05-01 ,11 ,1008 ,3380 ,2.6 ,9.8 ,1004.2 ,2967.6 ,2.326 ,2 ,2 ,2 ,78 ,166 ,78 ,328 ,578 ,1329 ,-23.375 ,-13.375 ,-0.5 ,-0.071265243902439 ,-0.0231401384083045 ,-0.000376222723852521 ,0.760525966918873 ,0.920059028941823 ,0.998683497891851 ,-9.37545685768524 ,-29.6063971054529 ,0
17 ,2020-05-02 ,12 ,1005 ,3220 ,2.45 ,10.2 ,1001 ,2731.6 ,2.208 ,2 ,2 ,2 ,67 ,67 ,67 ,238 ,467 ,1116 ,-24.5 ,-30.625 ,-26.625 ,-0.102941176470588 ,-0.0655781584582441 ,-0.0238575268817204 ,0.660475778546713 ,0.778905415335024 ,0.917614251828246 ,-6.38058246087523 ,-10.2192960625574 ,-28.7056374190904
18 ,2020-05-03 ,5 ,1027 ,2459 ,2.28 ,10.2 ,997.2 ,2521.2 ,2.222 ,2 ,2 ,2 ,67 ,67 ,67 ,217 ,438 ,978 ,-14.5 ,-56.375 ,-58.375 ,-0.0668202764976959 ,-0.1287100456621 ,-0.0596881390593047 ,0.774880332986472 ,0.581984740857155 ,0.798074354223385 ,-10.0227381176559 ,-5.03080904196307 ,-11.262684452061
19 ,2020-05-04 ,11 ,982 ,1948 ,1.9 ,10 ,989.2 ,2480.8 ,1.992 ,2 ,2 ,2 ,64 ,154 ,154 ,162 ,394 ,715 ,-14.5 ,-11.75 ,-47.5 ,-0.0895061728395062 ,-0.0298223350253807 ,-0.0664335664335664 ,0.702430650815425 ,0.897364995877245 ,0.77613281823072 ,-7.39213806271842 ,-22.8942298896618 ,-10.0831451011881
20 ,2020-05-05 ,12 ,964 ,1599 ,1.88 ,9.6 ,966.4 ,2897 ,1.65 ,2 ,2 ,2 ,50 ,84 ,50 ,150 ,411 ,963 ,-17.125 ,-43.5 ,-56.75 ,-0.114166666666667 ,-0.105839416058394 ,-0.0589304257528557 ,0.625963361111111 ,0.651517928499121 ,0.800550188220654 ,-5.71778797492699 ,-6.19601167351217 ,-11.4120457359419
21 ,2020-05-06 ,10 ,968 ,3178 ,1.45 ,10.4 ,937.4 ,3409.6 ,1.306 ,2 ,2 ,2 ,44 ,44 ,79 ,142 ,346 ,558 ,-3.625 ,-38.25 ,-74.375 ,-0.0255281690140845 ,-0.110549132947977 ,-0.13328853046595 ,0.911928715780599 ,0.637031411841358 ,0.56831117478257 ,-26.8041808898703 ,-5.91669829052611 ,-4.84551766758492
22 ,2020-05-07 ,10 ,891 ,5301 ,0.74 ,10.8 ,915.6 ,3860 ,1.092 ,2 ,2 ,2 ,51 ,51 ,51 ,142 ,335 ,638 ,-4 ,-8.25 ,-65 ,-0.028169014084507 ,-0.0246268656716418 ,-0.101880877742947 ,0.902963697679032 ,0.914994675874359 ,0.663761165869046 ,-24.2585008793436 ,-27.7979625349457 ,-6.45072707240572
23 ,2020-05-08 ,9 ,882 ,5022 ,0.56 ,10 ,885.2 ,4540 ,0.916 ,2 ,2 ,2 ,43 ,127 ,43 ,210 ,340 ,658 ,1.25 ,-13.25 ,-47.25 ,0.00595238095238095 ,-0.0389705882352941 ,-0.0718085106382979 ,1.02090277777778 ,0.866579606401384 ,0.758776878678135 ,0 ,-17.4375486229773 ,-9.30183881677706
24 ,2020-05-09 ,13 ,873 ,4200 ,0.83 ,9.6 ,848 ,4686 ,0.734 ,2 ,2 ,2 ,36 ,68 ,36 ,178 ,335 ,690 ,-8.625 ,-32.25 ,-44.25 ,-0.0484550561797753 ,-0.0962686567164179 ,-0.0641304347826087 ,0.835009172610781 ,0.681224303853865 ,0.783604395085066 ,-13.9555080797225 ,-6.84771403304759 ,-10.4579949690761
25 ,2020-05-10 ,8 ,812 ,4999 ,1 ,8.4 ,819 ,4136.6 ,0.814 ,2 ,2 ,2 ,44 ,121 ,75 ,148 ,290 ,469 ,-6 ,-10.75 ,-27.625 ,-0.0405405405405405 ,-0.0370689655172414 ,-0.0589019189765458 ,0.861329437545654 ,0.872951872770511 ,0.800643378257964 ,-16.7486664279426 ,-18.3500987527957 ,-11.417740005073
26 ,2020-05-11 ,8 ,782 ,3908 ,0.54 ,7.6 ,780.2 ,3888.4 ,0.85 ,2 ,2 ,2 ,33 ,62 ,33 ,162 ,308 ,542 ,-13.375 ,-3.375 ,-31.875 ,-0.0825617283950617 ,-0.0109577922077922 ,-0.058809963099631 ,0.724394171048621 ,0.961883070764463 ,0.80094400820046 ,-8.04395195146509 ,0 ,-11.4361459349287
27 ,2020-05-12 ,4 ,746 ,2554 ,1.14 ,6.2 ,737.2 ,4000 ,0.848 ,2 ,2 ,2 ,28 ,28 ,28 ,175 ,299 ,490 ,-24.625 ,-14 ,-19.625 ,-0.140714285714286 ,-0.0468227424749164 ,-0.0400510204081633 ,0.546309 ,0.840417444995022 ,0.862965433673469 ,-4.57058894836224 ,-14.4542999177573 ,-16.957670197692
28 ,2020-05-13 ,5 ,688 ,3781 ,0.74 ,5.8 ,697.6 ,3796 ,0.834 ,2 ,2 ,2 ,29 ,56 ,29 ,178 ,280 ,490 ,-17.875 ,-26.75 ,-1 ,-0.100421348314607 ,-0.0955357142857143 ,-0.00204081632653061 ,0.668290797405631 ,0.6835140625 ,0.992865306122449 ,-6.5497033469578 ,-6.90299969028417 ,0
29 ,2020-05-14 ,6 ,658 ,4758 ,0.82 ,5.4 ,655.2 ,3852.8 ,0.994 ,2 ,2 ,2 ,25 ,87 ,25 ,138 ,242 ,510 ,-12.125 ,-5.5 ,-6.5 ,-0.0878623188405797 ,-0.0227272727272727 ,-0.0127450980392157 ,0.707612666719177 ,0.92146694214876 ,0.955710534409842 ,-7.53713042348525 ,-30.1505744394097 ,0
30 ,2020-05-15 ,6 ,614 ,3979 ,0.93 ,5.2 ,618.4 ,4083.6 ,0.96 ,2 ,2 ,2 ,29 ,29 ,29 ,152 ,256 ,490 ,-17.25 ,-4.75 ,-4.5 ,-0.113486842105263 ,-0.0185546875 ,-0.00918367346938776 ,0.628039408760388 ,0.935733375549316 ,0.968022448979592 ,-5.7542017671924 ,0 ,0
31 ,2020-05-16 ,6 ,570 ,4192 ,1.34 ,6.4 ,594.4 ,3748.6 ,1.058 ,2 ,2 ,2 ,39 ,61 ,39 ,115 ,255 ,460 ,-7.5 ,5 ,-14.875 ,-0.0652173913043478 ,0.0196078431372549 ,-0.0323369565217391 ,0.78007561436673 ,1.06938100730488 ,0.888870182537807 ,-10.2777879124422 ,0 ,-21.0866674217534
32 ,2020-05-17 ,3 ,562 ,3708 ,0.97 ,6.2 ,572 ,3087.8 ,1.182 ,2 ,2 ,2 ,39 ,90 ,39 ,122 ,250 ,490 ,-3.125 ,-5.875 ,-1 ,-0.0256147540983607 ,-0.0235 ,-0.00204081632653061 ,0.911634347285676 ,0.91883241 ,0.992865306122449 ,-26.712393510087 ,-29.1476775101454 ,0
33 ,2020-05-18 ,11 ,568 ,2106 ,1.23 ,5.6 ,557 ,3098.4 ,1.204 ,2 ,2 ,2 ,44 ,91 ,63 ,132 ,235 ,435 ,-0.625 ,-3.75 ,-4.75 ,-0.00473484848484849 ,-0.0159574468085106 ,-0.0109195402298851 ,0.983471971131772 ,0.94464803078316 ,0.962015312458713 ,0 ,0 ,0
34 ,2020-05-19 ,5 ,546 ,1454 ,1.44 ,5 ,545 ,3216.4 ,1.116 ,2 ,2 ,2 ,45 ,62 ,90 ,145 ,252 ,434 ,-16.125 ,-12.25 ,-2.75 ,-0.111206896551724 ,-0.0486111111111111 ,-0.00633640552995392 ,0.635015130796671 ,0.834492669753086 ,0.97790127471384 ,-5.87956973800579 ,-13.9095758124405 ,0
35 ,2020-05-20 ,3 ,539 ,4032 ,1.04 ,5 ,529.2 ,4132.8 ,1.012 ,2 ,2 ,2 ,39 ,81 ,39 ,122 ,230 ,490 ,-13 ,-9.125 ,-28.875 ,-0.10655737704918 ,-0.0396739130434783 ,-0.0589285714285714 ,0.649303950550927 ,0.864226382325142 ,0.80055625 ,-6.15183922377828 ,-17.122195136576 ,-11.4124159723816
36 ,2020-05-21 ,3 ,510 ,4782 ,0.9 ,4 ,508 ,4403.4 ,0.968 ,2 ,2 ,2 ,31 ,72 ,47 ,118 ,240 ,450 ,-6 ,0 ,-23.375 ,-0.0508474576271186 ,0 ,-0.0519444444444444 ,0.827101407641482 ,1 ,0.823482966049383 ,-13.2823067302369 ,0 ,-12.9943552840797
37 ,2020-05-22 ,3 ,483 ,8290 ,0.45 ,3.8 ,487.2 ,4845.6 ,0.832 ,2 ,2 ,2 ,29 ,44 ,69 ,112 ,195 ,285 ,-8.25 ,-12.5 ,-18.375 ,-0.0736607142857143 ,-0.0641025641025641 ,-0.0644736842105263 ,0.752822265625 ,0.783694937541091 ,0.782489542936288 ,-9.05900526542516 ,-10.4626959917821 ,-10.4004312996464
38 ,2020-05-23 ,6 ,462 ,3459 ,1.01 ,4.2 ,465.4 ,4378 ,0.802 ,2 ,2 ,2 ,26 ,26 ,65 ,135 ,224 ,301 ,-12.5 ,-2.625 ,0.875 ,-0.0925925925925926 ,-0.01171875 ,0.00290697674418605 ,0.692729766803841 ,0.959253540039062 ,1.01019098161168 ,-7.13380444446946 ,0 ,0
39 ,2020-05-24 ,4 ,442 ,3665 ,0.76 ,5.2 ,450.6 ,3750.4 ,0.804 ,2 ,2 ,2 ,31 ,45 ,45 ,100 ,220 ,398 ,-15 ,20.5 ,-0.75 ,-0.15 ,0.0931818181818182 ,-0.00188442211055276 ,0.5191 ,1.34315475206612 ,0.993411482664579 ,-4.26502428179873 ,7.78008075327757 ,0
40 ,2020-05-25 ,5 ,430 ,1694 ,0.89 ,5.8 ,440 ,2831.8 ,0.834 ,2 ,2 ,2 ,33 ,70 ,47 ,90 ,232 ,393 ,-11.75 ,-3.75 ,13.25 ,-0.130555555555556 ,-0.0161637931034483 ,0.0337150127226463 ,0.576463271604938 ,0.943938809824614 ,1.12023048061172 ,-4.95456050193325 ,0 ,20.9036652197798
41 ,2020-05-26 ,8 ,436 ,1644 ,0.91 ,5.4 ,428.4 ,2950.2 ,0.746 ,2 ,2 ,2 ,30 ,30 ,67 ,80 ,180 ,298 ,-3 ,-5.875 ,-6.625 ,-0.0375 ,-0.0326388888888889 ,-0.0222315436241611 ,0.87150625 ,0.887851871141975 ,0.923158310717986 ,-18.1351435345782 ,-20.8883594828331 ,-30.8306726634468
42 ,2020-05-27 ,6 ,430 ,3697 ,0.6 ,6.2 ,416.8 ,3445.4 ,0.676 ,2 ,2 ,2 ,29 ,42 ,42 ,116 ,210 ,315 ,-3.125 ,3.75 ,-21 ,-0.0269396551724138 ,0.0178571428571429 ,-0.0666666666666667 ,0.907133667137336 ,1.063125 ,0.775377777777778 ,-25.3814723316553 ,0 ,-10.0466492497133
43 ,2020-05-28 ,4 ,404 ,4051 ,0.57 ,6.6 ,413.6 ,3788.6 ,0.65 ,2 ,2 ,2 ,36 ,49 ,49 ,90 ,222 ,450 ,1.875 ,-7.875 ,5.25 ,0.0208333333333333 ,-0.035472972972973 ,0.0116666666666667 ,1.07376736111111 ,0.878310924945216 ,1.04110011111111 ,33.6164472488643 ,-19.1914893208575 ,0
44 ,2020-05-29 ,8 ,384 ,6141 ,0.41 ,5.4 ,410.2 ,3943.4 ,0.542 ,2 ,2 ,2 ,35 ,48 ,48 ,78 ,184 ,322 ,-14 ,-14.25 ,7.375 ,-0.179487179487179 ,-0.077445652173913 ,0.0229037267080745 ,0.434937541091387 ,0.740695962310964 ,1.08119122164461 ,-3.50382699891572 ,-8.59888171899567 ,30.608776352064
45 ,2020-05-30 ,7 ,414 ,3410 ,0.76 ,4.4 ,407.6 ,3601 ,0.584 ,2 ,2 ,2 ,34 ,34 ,47 ,70 ,165 ,302 ,-10.5 ,3.625 ,-13.625 ,-0.15 ,0.021969696969697 ,-0.0451158940397351 ,0.5191 ,1.07783996786042 ,0.846083840895136 ,-4.26502428179873 ,31.8954658487576 ,-15.0144625364273
46 ,2020-05-31 ,2 ,419 ,2418 ,0.37 ,4.6 ,412.2 ,3191.6 ,0.76 ,2 ,2 ,2 ,41 ,41 ,53 ,52 ,180 ,398 ,-10.625 ,-14.625 ,-22.5 ,-0.204326923076923 ,-0.08125 ,-0.0565326633165829 ,0.366684772559172 ,0.7285640625 ,0.808399724754425 ,-3.03257919847452 ,-8.17957437243531 ,-11.9110686696584
